timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1578179371.650,7.324,10.742,27.832,66.406,20.020,0
1578179371.652,-13.184,16.113,26.367,53.223,-47.363,0
1578179371.656,8.789,19.043,27.832,45.410,-44.922,0
1578179371.660,35.156,11.230,31.738,43.945,41.016,0
1578179371.664,21.484,16.113,34.668,46.387,77.637,0
1578179371.668,1.465,17.090,28.809,47.363,8.301,0
1578179371.672,16.602,21.484,27.344,52.246,0.977,0
1578179371.676,28.320,35.156,27.344,54.199,42.969,0
1578179371.679,30.273,20.996,32.715,39.551,53.223,0
1578179371.683,23.926,12.207,27.344,41.992,-4.883,0
1578179371.687,4.883,20.020,21.973,49.316,-40.527,0
1578179371.691,28.320,16.602,33.203,45.410,19.531,0
1578179371.695,24.414,7.324,41.504,71.777,77.637,0
1578179371.712,-4.395,12.207,31.250,61.523,11.230,0
1578179371.716,-11.719,13.672,23.926,40.527,-47.852,0
1578179371.720,12.207,13.184,30.273,53.711,19.043,0
1578179371.724,29.785,26.367,31.738,54.199,66.406,0
1578179371.728,25.879,26.367,22.461,56.641,41.016,0
1578179371.732,9.766,13.184,17.090,50.781,1.465,0
1578179371.736,-0.977,22.949,21.973,59.570,-20.996,0
1578179371.739,0.488,26.367,34.180,71.289,38.574,0
1578179371.743,9.277,11.230,37.598,57.617,74.219,0
1578179371.747,8.789,15.137,23.926,53.223,-11.230,0
1578179371.751,-5.371,24.414,27.344,49.805,-24.414,0
1578179371.755,6.836,25.391,31.250,49.316,29.785,0
1578179371.757,16.113,23.926,24.902,43.457,54.199,0
1578179371.761,-1.465,16.602,20.996,51.270,25.391,0
1578179371.765,7.812,18.555,27.832,57.129,-14.648,0
1578179371.769,36.621,27.344,41.504,40.527,36.133,0
1578179371.773,15.625,17.578,38.574,44.922,76.660,0
1578179371.777,-3.418,12.207,26.855,50.781,23.926,0
1578179371.781,4.883,19.043,28.320,43.945,-16.602,0
1578179371.784,27.344,20.020,38.086,51.270,3.418,0
1578179371.788,24.902,17.090,27.344,73.730,32.227,0
1578179371.792,-3.418,14.648,19.043,69.336,38.086,1
1578179371.796,-2.441,10.254,32.227,49.316,7.812,0
1578179371.800,22.949,12.695,35.156,53.711,-29.785,0
1578179371.802,40.527,20.508,42.480,69.824,57.129,0
1578179371.806,30.273,19.531,38.086,81.055,115.234,0
1578179371.810,-3.906,18.555,26.367,66.406,23.438,0
1578179371.814,-7.324,13.672,31.250,59.082,-31.250,0
1578179371.818,20.996,12.207,38.574,57.617,9.277,0
1578179371.822,30.273,9.277,40.527,63.965,81.055,0
1578179371.826,16.602,12.207,39.062,62.012,35.645,0
1578179371.829,-0.977,9.277,40.527,67.871,-20.020,0
1578179371.833,17.578,4.395,40.527,86.426,13.184,0
1578179371.837,30.273,23.926,45.898,56.641,77.148,0
1578179371.841,17.090,28.809,53.223,45.898,82.031,0
1578179371.845,7.812,17.090,39.551,68.848,-4.395,0
1578179371.847,11.719,22.461,36.133,76.172,13.184,0
1578179371.851,19.043,20.020,39.062,57.617,80.566,0
1578179371.855,7.812,9.766,24.414,50.781,56.152,0
1578179371.859,-11.719,9.766,20.508,63.965,-16.602,0
1578179371.863,1.953,13.672,26.855,60.059,-6.836,0
1578179371.867,20.508,15.625,26.367,62.500,91.309,0
1578179371.871,13.672,16.113,28.809,48.828,134.277,0
1578179371.874,-0.977,16.602,18.066,39.551,56.152,0
1578179371.878,13.184,22.949,11.230,41.016,-16.113,0
1578179371.882,41.992,22.949,29.297,41.016,60.547,0
1578179371.886,19.043,20.996,28.320,59.082,95.703,0
1578179371.890,-9.277,20.020,16.602,70.801,24.902,0
1578179371.892,-8.789,16.602,17.578,64.453,-18.555,0
1578179371.896,6.348,21.973,24.902,49.316,25.391,0
1578179371.900,25.391,14.648,24.902,49.805,82.031,0
1578179371.904,30.762,10.742,25.879,57.617,62.988,0
1578179371.908,17.578,22.461,24.414,54.688,-20.020,0
1578179371.912,12.207,21.973,29.785,61.035,5.371,0
1578179371.916,15.137,17.090,41.016,60.547,59.082,0
1578179371.919,1.953,9.277,34.668,47.852,58.105,0
1578179371.923,0.000,11.719,31.738,57.617,16.113,0
1578179371.927,14.648,28.809,40.527,63.477,-31.738,0
1578179371.931,19.531,19.043,40.527,67.383,26.855,0
1578179371.935,12.207,12.695,35.645,66.895,65.430,0
1578179371.937,0.000,22.461,27.832,51.270,-18.066,0
1578179371.941,10.254,23.438,29.297,46.875,-57.129,0
1578179371.945,40.527,24.414,31.738,75.195,-1.953,0
1578179371.949,25.391,18.555,28.320,71.777,40.527,0
1578179371.953,-0.488,21.973,26.855,42.480,16.113,0
1578179371.957,-5.371,18.066,23.926,38.086,-35.156,0
1578179371.961,7.324,11.719,25.879,45.898,-10.742,0
1578179371.964,23.438,15.137,26.855,63.477,45.410,0
1578179371.968,8.789,19.531,27.832,59.082,34.668,0
1578179371.972,3.906,27.344,23.926,51.270,-44.434,0
1578179371.976,26.855,23.438,32.227,50.781,-14.160,0
1578179371.980,37.109,20.508,47.852,43.457,76.172,0
1578179371.982,13.672,21.973,48.828,44.922,75.684,0
1578179371.986,-10.254,20.508,41.504,52.246,-1.465,0
1578179371.990,-0.488,22.949,42.480,54.688,-32.227,0
1578179371.994,20.508,31.738,53.223,62.988,62.012,0
1578179371.998,24.902,23.926,55.664,51.758,116.699,0
1578179372.002,11.230,17.090,47.363,38.574,91.309,0
1578179372.006,20.020,18.066,41.992,42.480,39.062,0
1578179372.009,44.434,18.066,46.387,46.387,34.668,0
1578179372.013,30.273,13.184,54.688,56.641,80.078,0
1578179372.017,-11.719,13.672,44.922,60.547,32.715,0
1578179372.021,-23.926,23.438,43.945,65.918,-36.133,0
1578179372.025,3.418,22.949,52.734,52.734,-36.133,0
1578179372.027,25.879,20.020,57.129,36.621,40.527,0
1578179372.031,24.902,20.996,47.852,51.270,55.664,0
1578179372.035,16.113,18.066,36.133,68.359,-27.344,0
1578179372.039,25.391,5.859,40.039,59.082,-47.363,0
1578179372.043,19.531,6.348,53.223,46.387,35.645,0
1578179372.047,5.859,20.508,45.898,49.805,79.102,0
1578179372.051,15.625,21.484,28.320,69.824,-38.574,0
1578179372.054,20.020,19.043,44.434,78.125,-81.055,0
1578179372.058,5.859,18.555,54.688,56.641,17.578,0
1578179372.062,6.348,23.438,48.340,55.664,71.289,0
1578179372.066,10.254,17.578,45.898,80.078,29.297,0
1578179372.070,13.672,8.789,46.387,75.684,-36.621,0
1578179372.087,32.715,23.438,50.781,52.734,2.441,0
1578179372.091,42.969,27.344,49.805,58.594,72.754,0
1578179372.095,0.000,21.973,42.480,48.828,27.832,0
1578179372.099,-29.785,24.902,39.062,45.898,-58.594,0
1578179372.103,19.531,28.809,42.480,58.594,-30.273,0
1578179372.107,54.199,15.625,46.387,57.129,59.082,0
1578179372.111,22.949,17.090,43.457,40.527,73.242,0
1578179372.114,1.465,26.367,43.945,86.426,-23.438,0
1578179372.118,21.484,18.066,41.992,102.051,-60.059,0
1578179372.122,38.086,8.789,38.574,36.133,61.035,0
1578179372.126,20.020,14.160,45.410,27.344,93.262,0
1578179372.130,-1.953,21.484,47.363,44.434,-3.418,0
1578179372.132,6.836,18.066,37.598,40.527,-54.199,0
1578179372.136,13.672,20.996,42.480,50.781,33.203,0
1578179372.140,14.160,20.996,45.410,54.688,97.656,0
1578179372.144,3.906,17.578,38.086,43.945,31.738,0
1578179372.148,-4.395,20.996,36.621,50.781,-37.109,0
1578179372.152,4.883,24.414,37.598,47.363,12.695,0
1578179372.156,0.977,24.902,43.457,49.805,103.516,0
1578179372.159,-6.836,31.738,41.016,57.129,78.125,0
1578179372.163,-1.465,30.762,28.809,63.477,9.277,0
1578179372.167,15.137,15.137,29.297,72.266,-1.953,0
1578179372.171,32.715,19.531,43.457,68.848,52.246,0
1578179372.175,19.043,45.898,34.668,43.457,59.082,0
1578179372.177,2.930,52.246,21.484,33.691,-8.301,0
1578179372.181,18.555,41.016,27.832,48.340,-4.395,0
1578179372.185,28.809,35.645,34.180,49.805,49.805,0
1578179372.189,4.883,41.016,28.320,51.270,70.312,0
1578179372.193,-5.859,45.410,14.160,57.617,3.906,0
1578179372.197,3.418,48.828,12.695,58.105,-24.414,0
1578179372.201,32.227,44.434,21.484,40.527,63.477,0
1578179372.204,34.668,31.250,26.855,47.852,94.727,0
1578179372.208,-7.324,37.109,14.648,62.500,56.641,0
1578179372.212,-20.996,33.203,12.207,53.223,-11.719,0
1578179372.216,0.000,20.996,33.203,54.199,-6.348,0
1578179372.220,17.578,31.250,39.062,56.641,79.590,0
1578179372.222,17.578,29.785,26.855,57.129,53.711,0
1578179372.226,21.973,24.414,25.391,68.848,-11.719,0
1578179372.230,23.926,27.344,27.832,82.031,-23.438,0
1578179372.234,16.113,30.762,25.391,64.941,36.133,0
1578179372.238,20.996,37.598,20.020,63.965,58.594,0
1578179372.242,20.508,21.484,8.301,61.035,-7.812,0
1578179372.246,7.324,14.160,5.859,61.523,-24.902,0
1578179372.249,14.648,31.738,-1.465,56.641,23.926,0
1578179372.253,17.578,29.785,-3.906,46.387,61.523,0
1578179372.257,19.043,24.902,11.719,59.082,28.320,0
1578179372.261,7.812,23.438,12.695,63.477,-17.090,0
1578179372.265,16.602,21.973,10.742,68.359,2.930,0
1578179372.267,36.621,22.461,16.602,65.918,73.242,0
1578179372.271,31.738,21.973,16.602,58.105,44.434,0
1578179372.275,22.949,23.438,11.719,57.617,-27.344,0
1578179372.279,14.648,31.250,15.625,55.664,-18.066,0
1578179372.283,46.875,35.156,20.020,69.336,49.316,0
1578179372.287,62.500,32.715,14.160,72.754,52.734,0
1578179372.291,14.160,25.391,12.207,64.453,4.395,0
1578179372.294,-6.836,16.113,14.160,48.340,15.625,0
1578179372.298,10.254,18.555,19.043,41.992,54.688,0
1578179372.302,2.441,21.484,25.391,61.523,45.410,0
1578179372.306,24.414,26.855,14.160,49.805,-9.277,0
1578179372.310,38.086,34.180,8.301,43.945,-33.203,0
1578179372.312,27.344,37.109,19.043,43.945,38.574,0
1578179372.316,57.617,32.715,25.879,52.734,95.215,0
1578179372.320,40.039,21.484,19.043,70.801,20.996,0
1578179372.324,-12.695,18.555,13.672,70.801,-48.828,0
1578179372.328,-4.395,17.578,19.531,56.152,-3.418,0
1578179372.332,29.297,14.648,20.996,57.617,62.012,0
1578179372.336,36.133,19.043,15.625,62.988,29.785,0
1578179372.339,20.508,19.043,16.602,43.945,-16.602,0
1578179372.343,38.086,21.973,31.250,54.688,-1.465,0
1578179372.347,38.574,18.555,40.527,79.102,62.012,0
1578179372.351,1.465,17.578,30.762,62.012,73.242,0
1578179372.355,-10.742,8.789,15.137,48.340,-18.066,0
1578179372.357,4.883,1.465,17.578,51.270,-49.805,0
1578179372.361,26.855,17.578,27.832,60.547,28.320,0
1578179372.365,47.852,16.113,23.926,56.152,36.133,0
1578179372.369,35.156,6.348,18.555,70.801,12.695,0
1578179372.373,19.531,8.301,19.531,67.871,-11.230,0
1578179372.377,10.254,11.230,24.902,52.734,21.484,0
1578179372.381,9.277,24.902,25.391,62.988,79.102,0
1578179372.384,1.465,19.531,27.832,43.945,61.035,0
1578179372.388,-0.977,8.301,37.598,41.504,-5.371,0
1578179372.392,10.742,14.648,35.645,68.359,-16.113,0
1578179372.396,27.832,12.207,33.203,60.547,65.918,0
1578179372.400,9.277,6.836,29.297,41.992,54.688,0
1578179372.402,-20.996,9.766,26.367,47.852,-35.156,0
1578179372.406,-7.812,16.113,24.414,54.199,-33.691,0
1578179372.410,13.672,16.602,24.902,56.641,80.566,0
1578179372.414,14.648,14.648,27.832,62.988,112.305,0
1578179372.418,7.812,14.160,21.973,47.363,22.461,0
1578179372.422,13.184,13.672,16.113,55.176,20.996,0
1578179372.426,26.367,13.184,18.555,67.871,49.316,0
1578179372.429,11.230,11.719,34.180,56.152,53.711,0
1578179372.433,-17.090,20.996,35.645,58.105,13.672,0
1578179372.437,-3.418,23.438,25.879,72.754,-30.273,0
1578179372.441,24.414,6.836,27.832,76.172,21.484,0
1578179372.445,16.602,11.719,28.809,51.758,80.078,0
1578179372.462,20.996,24.902,20.508,23.926,51.758,0
1578179372.466,30.762,26.367,13.184,42.969,-20.996,0
1578179372.470,16.602,19.531,18.555,47.852,-9.277,0
1578179372.474,12.695,20.020,29.297,32.227,66.406,0
1578179372.478,11.719,24.902,30.273,52.246,71.777,0
1578179372.482,18.555,15.137,20.508,69.824,5.859,0
1578179372.486,8.301,13.672,21.973,52.246,-3.906,0
1578179372.489,12.207,18.066,38.086,47.363,45.410,0
1578179372.493,15.625,15.137,39.551,54.688,55.664,0
1578179372.497,4.395,20.020,25.391,59.082,-15.625,0
1578179372.501,13.184,31.738,26.367,39.551,-32.227,0
1578179372.505,4.395,33.691,40.039,38.086,19.043,0
1578179372.507,8.789,23.926,34.668,52.246,46.387,0
1578179372.511,14.648,22.949,23.926,60.547,-12.207,0
1578179372.515,-7.812,19.043,28.320,57.129,-43.945,0
1578179372.519,-5.859,19.531,35.156,34.180,26.855,0
1578179372.523,12.207,31.250,28.809,39.551,52.246,0
1578179372.527,11.230,29.297,20.508,50.293,41.992,0
1578179372.531,-0.977,22.949,21.973,57.129,-5.859,0
1578179372.534,9.766,25.391,29.297,67.383,4.883,0
1578179372.538,24.902,27.832,21.973,64.941,56.152,0
1578179372.542,10.742,22.949,13.672,73.730,17.578,0
1578179372.546,-5.371,21.484,19.531,58.105,-21.484,0
1578179372.550,11.230,23.438,18.066,39.551,-41.016,0
1578179372.552,13.184,19.531,21.484,42.969,18.555,0
1578179372.556,8.789,26.367,26.855,51.270,73.730,0
1578179372.560,24.902,23.926,23.438,50.293,5.371,0
1578179372.564,6.348,7.324,20.996,31.738,-48.340,0
1578179372.568,16.602,12.207,28.809,47.363,56.641,0
1578179372.572,23.926,18.555,31.738,56.152,115.234,1
1578179372.576,-9.277,13.672,25.391,61.035,50.781,0
1578179372.579,-12.207,16.113,27.344,76.172,-8.301,0
1578179372.583,30.762,23.926,27.344,58.105,6.348,0
1578179372.587,48.340,24.414,36.621,33.691,108.887,0
1578179372.591,10.742,22.461,40.039,44.434,109.863,0
1578179372.595,-3.906,19.531,23.926,46.875,3.906,0
1578179372.598,22.461,19.531,27.832,52.734,10.742,0
1578179372.602,35.645,22.461,40.527,68.359,77.148,0
1578179372.606,16.602,28.809,45.410,62.012,75.684,0
1578179372.610,4.395,34.668,36.621,75.195,22.461,0
1578179372.614,-11.230,40.039,35.156,77.148,-30.762,0
1578179372.618,28.809,41.016,46.387,61.035,26.855,0
1578179372.622,57.617,32.715,49.805,52.734,49.316,0
1578179372.625,-10.254,21.973,43.945,32.715,-9.766,0
1578179372.629,-27.832,15.625,36.621,23.438,-45.410,0
1578179372.633,3.906,22.461,49.316,37.109,12.207,0
1578179372.637,15.137,26.367,51.270,49.805,55.664,0
1578179372.641,4.395,25.879,40.039,49.316,0.977,0
1578179372.642,3.418,23.926,38.086,38.574,-41.016,0
1578179372.646,10.742,24.414,45.410,52.734,-22.461,0
1578179372.650,-4.395,23.926,46.387,71.777,18.066,0
1578179372.654,-1.953,16.602,40.527,46.875,20.508,0
1578179372.658,4.395,15.137,36.133,51.758,-33.691,0
1578179372.662,-0.488,18.555,35.156,60.547,-24.902,0
1578179372.666,19.531,23.438,42.969,58.105,70.801,0
1578179372.669,35.156,21.973,32.227,48.340,74.219,0
1578179372.673,8.789,16.602,22.461,34.668,-10.254,0
1578179372.677,-3.418,15.137,33.691,56.641,-15.625,0
1578179372.681,13.672,18.066,39.062,53.711,76.172,0
1578179372.685,11.719,20.020,39.551,33.203,119.141,0
1578179372.687,-6.348,20.020,38.086,38.574,23.438,0
1578179372.691,5.859,17.578,36.133,43.457,-44.922,0
1578179372.695,24.902,14.160,30.273,58.105,-4.395,0
1578179372.699,38.574,19.043,32.227,78.613,53.223,0
1578179372.703,10.254,20.996,32.227,81.543,54.688,0
1578179372.707,-18.066,14.648,26.855,64.941,6.348,0
1578179372.711,24.902,16.602,32.227,54.199,-4.395,0
1578179372.714,36.621,21.484,39.062,55.664,33.203,0
1578179372.718,6.836,15.625,46.387,47.363,44.434,0
1578179372.722,14.160,19.043,40.039,48.828,-20.996,0
1578179372.726,13.672,22.461,33.203,72.754,-32.715,0
1578179372.730,6.836,23.438,42.969,86.914,50.293,0
1578179372.732,10.742,17.578,49.805,77.148,79.102,0
1578179372.736,18.066,17.578,39.551,62.988,9.277,0
1578179372.740,15.137,26.855,35.156,40.527,-22.949,0
1578179372.744,20.020,24.414,45.898,43.457,43.945,0
1578179372.748,39.062,12.207,43.945,47.363,93.750,0
1578179372.752,12.695,8.301,28.809,36.621,53.711,0
1578179372.756,-9.277,19.043,19.531,37.109,-32.227,0
1578179372.759,22.461,25.391,27.344,52.734,12.207,0
1578179372.763,29.297,20.996,35.156,74.219,97.656,0
1578179372.767,-3.418,22.949,25.391,68.848,27.344,0
1578179372.771,-5.371,23.438,22.949,46.387,-54.199,0
1578179372.775,20.020,23.438,34.180,59.082,-23.926,0
1578179372.777,43.457,23.926,41.016,62.988,63.965,0
1578179372.781,48.828,20.508,29.297,52.734,70.312,0
1578179372.785,20.508,24.414,24.414,58.105,-13.672,0
1578179372.789,7.812,21.484,33.203,51.758,-32.715,0
1578179372.793,10.742,15.137,39.551,56.641,41.992,0
1578179372.797,12.695,18.066,35.156,64.941,83.984,0
1578179372.801,8.301,14.648,26.367,64.453,41.016,0
1578179372.804,13.184,8.789,38.086,63.477,3.906,0
1578179372.808,38.574,7.324,45.898,76.660,62.012,0
1578179372.812,17.090,8.789,36.133,61.035,108.887,0
1578179372.816,6.348,22.949,28.809,55.176,58.105,0
1578179372.820,47.363,28.809,33.203,77.637,4.883,0
1578179372.837,50.781,22.461,34.668,50.781,10.254,0
1578179372.841,10.254,21.484,31.738,40.527,76.660,0
1578179372.845,13.672,28.809,28.320,58.594,80.078,0
1578179372.849,28.809,26.855,27.832,59.082,-9.766,0
1578179372.853,13.672,20.996,28.809,51.270,-9.766,0
1578179372.857,32.227,25.391,28.320,56.641,97.168,0
1578179372.861,6.836,28.809,27.344,69.824,105.469,0
1578179372.864,-39.062,20.996,19.043,52.734,20.508,0
1578179372.868,-19.531,20.508,17.578,48.828,-5.371,0
1578179372.872,11.230,25.391,18.555,60.547,49.316,0
1578179372.876,8.301,18.066,22.949,37.598,90.332,0
1578179372.880,-3.418,11.230,22.949,41.992,20.020,0
1578179372.882,16.602,12.695,20.020,49.805,-32.227,0
1578179372.886,35.156,19.531,22.461,46.387,25.391,0
1578179372.890,10.254,20.996,27.344,48.828,66.406,0
1578179372.894,-23.438,16.602,24.902,47.363,-0.488,0
1578179372.898,-25.879,22.461,14.160,40.039,-63.477,0
1578179372.902,4.395,27.344,13.672,45.410,-30.762,0
1578179372.906,16.113,18.066,25.391,59.570,47.363,0
1578179372.909,23.926,20.020,27.344,54.688,26.367,0
1578179372.913,16.113,19.043,22.949,67.871,-20.508,0
1578179372.917,2.441,19.043,30.762,60.547,-16.113,0
1578179372.921,5.371,27.832,44.922,45.898,61.523,0
1578179372.925,-7.812,18.066,39.551,61.035,59.082,0
1578179372.928,4.395,10.742,26.855,64.941,-28.809,0
1578179372.932,28.320,16.113,25.879,50.293,-51.270,0
1578179372.936,22.461,16.602,34.668,54.688,-3.906,0
1578179372.940,12.207,25.879,36.133,52.734,36.621,0
1578179372.944,-6.836,24.902,28.320,48.340,0.488,0
1578179372.948,-13.672,18.555,24.902,51.270,-5.859,0
1578179372.952,15.625,20.020,35.645,39.551,50.781,0
1578179372.955,18.555,18.555,42.480,49.805,125.488,0
1578179372.959,1.953,13.672,24.414,56.152,71.289,0
1578179372.963,25.879,18.555,20.996,37.598,-40.039,0
1578179372.967,49.316,34.180,31.250,43.457,5.371,0
1578179372.971,30.762,39.062,36.133,63.965,124.023,0
1578179372.972,-0.977,32.715,40.039,62.500,112.793,0
1578179372.976,-10.254,26.855,30.762,63.965,-15.625,0
1578179372.980,2.930,22.461,29.785,45.898,-33.691,0
1578179372.984,-4.883,16.113,41.016,40.039,53.223,0
1578179372.988,-5.859,10.254,42.480,54.688,63.477,0
1578179372.992,-0.977,8.301,36.621,56.152,-10.742,0
1578179372.996,-7.812,8.789,40.527,41.992,-33.691,0
1578179372.999,19.043,6.348,40.039,38.574,14.160,0
1578179373.003,31.250,3.906,32.715,44.434,51.758,0
1578179373.007,-13.672,9.277,34.180,50.781,6.836,0
1578179373.011,-19.531,14.648,33.203,36.133,-39.551,0
1578179373.015,5.371,15.625,36.133,53.223,-4.395,0
1578179373.017,10.254,20.996,41.504,78.613,50.781,0
1578179373.021,25.391,20.508,35.645,46.875,29.297,0
1578179373.025,11.230,15.625,26.367,33.691,-42.480,0
1578179373.029,9.766,14.160,28.809,50.293,-41.992,0
1578179373.033,38.086,17.578,40.527,50.293,54.199,0
1578179373.037,9.766,15.137,41.016,51.270,103.027,0
1578179373.041,-27.832,15.625,34.668,65.918,7.324,0
1578179373.044,-0.977,22.949,35.645,57.617,-18.555,0
1578179373.048,24.902,17.578,41.504,50.781,43.457,0
1578179373.052,23.926,11.719,44.434,61.035,68.848,0
1578179373.056,11.719,13.672,31.250,57.129,14.160,0
1578179373.060,1.465,17.090,26.855,56.152,-11.230,0
1578179373.062,22.461,17.090,41.016,59.570,48.828,0
1578179373.066,19.043,17.578,35.645,56.152,79.102,0
1578179373.070,9.277,12.207,18.555,45.898,28.809,0
1578179373.074,2.441,5.371,24.414,46.875,-28.320,0
1578179373.078,21.973,6.836,33.691,49.805,14.648,0
1578179373.082,33.203,10.742,30.273,57.129,93.262,0
1578179373.086,1.953,18.066,16.602,57.617,62.500,0
1578179373.089,-4.883,20.996,16.113,55.176,-17.090,0
1578179373.093,21.484,17.090,33.691,53.711,7.812,0
1578179373.097,28.320,9.277,32.715,42.969,61.035,0
1578179373.101,5.859,6.836,27.832,49.316,65.430,0
1578179373.105,8.301,20.508,22.949,58.105,-1.953,0
1578179373.107,21.973,18.066,15.625,62.012,-60.547,0
1578179373.111,15.625,3.906,19.043,57.617,7.324,0
1578179373.115,-1.465,11.719,20.996,58.105,76.660,0
1578179373.119,3.418,23.438,22.949,70.312,25.391,0
1578179373.123,10.254,24.902,19.531,59.570,-35.645,0
1578179373.127,12.695,13.184,17.578,37.598,27.832,0
1578179373.131,22.461,12.695,17.090,59.082,96.191,0
1578179373.134,26.367,25.879,18.066,69.824,45.898,0
1578179373.138,22.461,16.602,29.297,73.242,-13.672,0
1578179373.142,21.973,6.348,30.762,77.637,9.766,0
1578179373.146,32.715,16.113,32.715,42.480,71.289,0
1578179373.150,17.090,20.508,33.691,35.156,64.941,0
1578179373.152,-13.672,23.438,23.438,51.758,-8.301,0
1578179373.156,12.695,23.438,26.367,65.918,-31.738,0
1578179373.160,48.828,18.066,40.527,64.453,33.203,0
1578179373.164,26.367,8.301,39.551,61.035,69.824,0
1578179373.168,-7.324,4.883,28.320,55.664,9.766,0
1578179373.172,-9.766,7.812,19.531,47.852,-9.277,0
1578179373.176,20.508,17.578,12.695,47.363,45.410,0
1578179373.179,26.855,25.879,20.020,61.523,73.242,0
1578179373.183,8.789,27.832,18.555,65.918,21.484,0
1578179373.187,24.414,27.344,16.113,53.223,-31.250,0
1578179373.191,30.273,18.555,25.879,59.082,9.766,0
1578179373.195,13.672,16.113,22.949,49.316,80.566,0
1578179373.213,-1.953,18.066,12.207,56.152,30.273,0
1578179373.217,3.906,10.254,15.137,68.848,-45.898,0
1578179373.221,17.090,11.230,26.367,53.711,17.090,0
1578179373.225,16.113,21.484,28.809,46.875,66.895,0
1578179373.229,12.695,20.508,29.785,55.664,63.965,0
1578179373.233,17.090,15.625,22.461,72.754,-1.953,0
1578179373.237,22.461,20.020,24.414,60.059,-12.207,0
1578179373.240,27.832,28.809,41.504,40.039,71.777,0
1578179373.244,17.090,28.809,37.598,52.734,61.035,0
1578179373.248,0.000,19.043,33.691,62.988,-17.090,0
1578179373.252,6.348,16.602,38.574,62.988,-37.109,0
1578179373.256,13.672,20.508,37.598,66.406,14.160,0
1578179373.257,17.090,21.484,33.203,46.875,59.570,0
1578179373.261,0.977,15.625,28.320,36.621,33.203,0
1578179373.265,-0.977,20.020,30.273,42.480,-47.852,0
1578179373.269,18.066,23.926,45.410,46.387,-4.395,0
1578179373.273,24.414,17.578,45.898,49.805,72.266,0
1578179373.277,8.789,20.020,32.227,49.316,36.621,0
1578179373.281,-1.465,29.297,33.203,62.012,-10.254,0
1578179373.284,12.207,19.531,36.621,57.129,-9.277,0
1578179373.288,23.438,9.766,32.715,56.152,55.176,0
1578179373.292,25.879,12.207,25.391,59.570,64.453,0
1578179373.296,19.531,18.066,28.809,68.359,1.465,0
1578179373.300,20.996,24.902,25.391,70.801,-32.227,0
1578179373.302,47.363,21.484,26.367,48.828,41.504,0
1578179373.306,33.203,18.555,28.320,37.109,56.641,0
1578179373.310,-13.184,17.090,23.438,36.133,-45.410,0
1578179373.314,-16.602,15.625,24.414,48.340,-35.156,0
1578179373.318,8.789,9.277,31.250,66.406,36.133,0
1578179373.322,34.180,14.648,29.297,59.570,57.129,0
1578179373.326,35.156,20.508,23.926,39.551,38.574,0
1578179373.329,8.789,18.066,28.809,59.082,-13.672,0
1578179373.333,2.930,28.320,26.855,48.828,4.395,0
1578179373.337,10.254,28.320,30.762,43.457,106.445,0
1578179373.341,6.836,18.555,34.180,63.965,60.059,0
1578179373.345,5.371,17.090,23.438,49.805,-37.598,0
1578179373.347,18.066,16.602,24.414,63.477,-15.137,0
1578179373.351,37.109,18.555,30.273,66.895,47.852,0
1578179373.355,33.691,22.949,28.320,56.641,43.945,0
1578179373.359,19.531,19.043,26.367,62.012,-5.371,0
1578179373.363,13.184,22.949,27.832,64.453,-12.207,0
1578179373.367,20.996,22.949,31.738,58.105,39.062,0
1578179373.371,20.508,21.973,36.621,56.152,80.078,0
1578179373.374,-9.277,17.090,25.391,58.594,-7.812,0
1578179373.378,4.883,20.020,15.137,51.758,-80.078,0
1578179373.382,31.738,22.461,34.180,60.547,2.441,0
1578179373.386,27.344,9.766,42.480,75.195,78.613,0
1578179373.390,14.160,14.648,29.785,59.082,36.133,0
1578179373.392,2.441,27.832,26.855,52.246,-38.574,0
1578179373.396,23.926,27.832,35.645,53.711,-9.766,0
1578179373.400,32.715,26.855,30.762,60.059,62.012,0
1578179373.404,14.648,24.902,22.949,62.988,63.965,0
1578179373.408,6.348,27.344,19.043,46.875,1.465,0
1578179373.412,23.926,31.738,16.602,56.641,-19.531,0
1578179373.416,46.387,24.902,28.809,73.242,49.805,1
1578179373.419,22.461,16.113,23.926,48.340,55.176,0
1578179373.423,5.371,17.578,20.508,44.434,-23.438,0
1578179373.427,24.414,29.785,35.645,69.824,-32.227,0
1578179373.431,14.160,25.879,37.598,68.359,25.391,0
1578179373.435,-2.930,33.691,33.691,52.734,62.988,0
1578179373.437,-0.488,42.480,30.762,52.246,32.227,0
1578179373.441,12.207,32.227,30.762,54.688,-29.785,0
1578179373.445,46.875,28.320,32.227,58.105,6.836,0
1578179373.449,30.273,22.461,32.227,59.570,70.312,0
1578179373.453,4.883,16.113,30.762,68.359,22.461,0
1578179373.457,12.695,17.578,25.391,55.664,-8.301,0
1578179373.461,19.043,20.996,31.250,61.035,65.918,0
1578179373.464,14.160,33.203,35.156,62.500,122.070,0
1578179373.468,-4.395,31.250,39.551,49.316,105.957,0
1578179373.472,-2.441,20.020,35.156,61.523,26.855,0
1578179373.476,12.207,22.461,34.668,57.617,20.020,0
1578179373.480,38.086,22.949,41.016,59.570,86.914,0
1578179373.482,27.344,20.996,36.621,59.570,69.824,0
1578179373.486,0.488,17.578,31.250,77.148,0.000,0
1578179373.490,2.930,12.695,31.250,71.289,4.395,0
