timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1578267649.336,30.762,104.980,35.156,90.820,76.172,0
1578267649.340,41.016,101.562,36.621,83.496,18.555,0
1578267649.344,38.574,104.980,35.645,84.961,-89.844,0
1578267649.348,30.762,104.492,29.785,78.613,-92.773,0
1578267649.350,23.438,109.863,31.250,65.918,50.781,0
1578267649.354,22.461,114.258,23.438,63.477,86.426,0
1578267649.358,30.762,107.422,18.066,47.363,-27.832,0
1578267649.362,31.738,100.098,21.973,44.922,-50.293,0
1578267649.366,33.203,108.887,34.668,72.266,54.199,0
1578267649.370,48.828,111.816,40.527,115.723,99.121,0
1578267649.374,28.809,99.609,33.691,83.984,-14.648,0
1578267649.377,18.066,89.355,27.344,31.250,-67.383,0
1578267649.381,37.109,89.355,19.531,59.570,8.789,0
1578267649.385,33.691,88.379,23.926,67.383,78.613,0
1578267649.389,7.812,76.172,25.391,49.805,52.734,0
1578267649.393,-0.488,83.984,23.438,65.430,-30.762,0
1578267649.395,5.859,96.680,30.273,74.219,-3.906,0
1578267649.399,28.809,102.051,39.062,67.383,117.188,0
1578267649.403,42.480,97.656,30.273,75.195,75.195,0
1578267649.407,26.367,87.402,18.555,85.449,-56.152,0
1578267649.411,31.738,86.914,20.020,77.637,-44.434,0
1578267649.415,27.344,79.590,24.414,67.383,68.359,0
1578267649.419,20.508,73.242,25.391,63.477,62.012,0
1578267649.422,12.695,71.777,17.578,49.805,-44.922,0
1578267649.426,12.695,71.777,16.602,50.781,-74.219,0
1578267649.430,35.645,73.730,31.250,80.078,53.223,0
1578267649.434,28.320,62.988,30.273,65.430,134.277,0
1578267649.438,-0.977,54.199,17.578,59.570,28.320,0
1578267649.440,-6.836,50.293,16.602,66.406,-73.242,0
1578267649.444,11.719,54.688,24.414,51.270,-4.883,0
1578267649.448,51.758,54.199,31.738,71.777,84.961,0
1578267649.452,42.480,35.156,31.250,75.195,38.086,0
1578267649.456,8.301,29.297,21.484,46.875,-68.848,0
1578267649.460,-3.418,32.227,-1.953,50.781,-20.020,0
1578267649.464,-5.859,24.414,-3.418,51.270,111.328,0
1578267649.467,6.836,21.484,8.789,31.738,74.219,0
1578267649.471,8.301,28.809,17.578,32.227,-58.105,0
1578267649.475,37.598,32.715,31.738,61.035,-59.570,0
1578267649.479,57.617,41.504,33.203,89.355,47.363,0
1578267649.483,31.250,53.223,21.484,63.477,92.285,0
1578267649.485,-1.465,53.711,11.230,13.672,1.953,0
1578267649.489,-14.160,44.922,10.742,21.484,-72.754,0
1578267649.493,14.648,54.199,18.555,39.551,45.410,0
1578267649.497,23.926,64.941,17.578,49.805,108.398,0
1578267649.501,13.672,66.895,1.953,52.734,41.016,0
1578267649.505,7.324,73.730,-9.277,30.273,-42.480,0
1578267649.509,2.930,71.777,-7.812,22.461,-20.020,0
1578267649.512,15.137,75.195,-0.488,34.180,76.660,0
1578267649.516,32.715,82.520,5.859,50.293,57.129,0
1578267649.520,48.340,75.195,0.488,61.035,-62.500,0
1578267649.524,65.430,72.266,1.465,52.734,-48.828,0
1578267649.528,44.922,68.848,4.395,48.340,84.473,0
1578267649.530,21.973,55.176,-1.953,52.734,84.473,0
1578267649.534,9.766,52.246,-10.254,39.551,-30.273,0
1578267649.538,13.672,59.082,-6.348,41.992,-51.270,0
1578267649.542,27.344,62.988,11.719,58.105,60.059,0
1578267649.546,26.367,61.035,17.090,63.965,97.656,0
1578267649.550,26.855,56.641,3.906,53.711,-7.812,0
1578267649.554,25.391,52.734,-5.859,35.156,-78.125,0
1578267649.557,29.785,67.871,11.719,37.109,16.602,0
1578267649.561,19.043,69.336,21.973,53.711,111.328,0
1578267649.565,13.672,47.363,3.418,47.852,26.367,0
1578267649.569,37.598,45.410,1.953,31.250,-56.641,0
1578267649.573,58.594,60.547,19.531,55.664,-4.395,0
1578267649.590,16.602,60.547,18.555,54.199,63.477,0
1578267649.594,2.930,46.387,7.324,24.902,56.641,0
1578267649.598,14.160,42.480,8.301,31.250,-31.250,0
1578267649.602,4.395,52.246,19.043,52.734,-28.320,0
1578267649.606,-0.977,54.199,16.602,50.293,84.473,0
1578267649.610,2.930,51.270,7.812,39.551,86.914,0
1578267649.614,15.137,53.223,11.230,29.785,4.883,0
1578267649.617,8.789,47.363,11.719,29.785,-46.875,0
1578267649.621,22.949,48.340,18.066,41.992,20.996,0
1578267649.625,22.461,41.504,23.438,40.039,103.027,0
1578267649.629,-10.742,35.156,20.508,31.738,12.695,0
1578267649.633,2.441,45.410,25.879,48.340,-62.012,0
1578267649.635,18.066,52.734,32.227,62.500,26.855,0
1578267649.639,9.277,55.176,26.855,54.199,99.121,0
1578267649.643,8.789,51.270,15.625,32.227,19.043,0
1578267649.647,20.020,51.758,14.648,36.133,-69.824,0
1578267649.651,27.344,53.223,18.555,52.246,-3.418,0
1578267649.655,37.598,46.387,24.414,60.547,95.703,0
1578267649.659,25.879,46.387,27.832,62.988,64.941,0
1578267649.662,9.277,47.363,14.160,48.828,-38.574,0
1578267649.666,23.438,38.574,3.418,37.598,-57.617,0
1578267649.670,27.344,41.992,16.113,51.270,52.734,0
1578267649.674,12.695,52.246,26.367,59.570,80.078,0
1578267649.678,0.000,38.574,9.766,42.480,-55.664,0
1578267649.680,2.930,41.992,10.742,48.340,-100.098,0
1578267649.684,14.160,62.988,27.832,66.406,30.762,0
1578267649.688,33.203,68.359,23.926,59.570,97.168,0
1578267649.692,15.137,60.059,14.160,38.574,23.438,0
1578267649.696,10.254,58.594,18.555,46.387,-60.547,0
1578267649.700,33.203,67.383,34.180,54.199,22.461,0
1578267649.704,12.695,55.176,30.273,51.270,111.816,0
1578267649.707,6.836,45.898,21.973,51.758,40.527,0
1578267649.711,17.578,39.062,19.043,50.293,-45.410,0
1578267649.715,24.414,37.598,28.809,58.105,1.465,0
1578267649.719,24.902,53.223,39.062,56.152,103.516,0
1578267649.723,37.109,51.758,26.855,49.805,63.965,0
1578267649.725,36.621,47.363,22.949,56.641,-40.527,0
1578267649.729,8.789,47.363,25.879,55.176,-54.688,0
1578267649.733,40.527,49.805,28.809,75.195,48.828,0
1578267649.737,30.273,33.203,22.461,72.266,76.172,0
1578267649.741,-7.812,15.137,9.277,29.297,-8.301,0
1578267649.745,26.855,22.949,12.695,45.898,-32.227,0
1578267649.749,17.578,35.156,17.578,49.316,52.734,0
1578267649.752,-3.418,34.668,15.625,40.039,96.680,0
1578267649.756,24.902,30.762,10.254,41.992,4.395,0
1578267649.760,29.297,42.480,27.832,48.828,-58.105,0
1578267649.764,26.367,35.645,41.504,64.941,4.395,0
1578267649.768,17.578,25.879,36.133,55.664,87.891,0
1578267649.770,7.324,29.785,26.855,51.758,53.223,0
1578267649.774,22.949,25.879,25.391,49.316,-56.641,0
1578267649.778,25.879,23.926,35.645,62.500,-48.340,0
1578267649.782,20.020,26.367,42.969,66.895,80.078,0
1578267649.786,14.160,24.414,34.180,41.504,74.707,0
1578267649.790,22.949,20.996,27.344,48.828,-28.320,0
1578267649.794,48.828,25.391,33.203,66.895,-39.062,0
1578267649.797,37.598,30.273,32.715,78.125,26.855,0
1578267649.801,3.418,37.598,39.551,62.012,82.520,0
1578267649.805,3.906,40.039,39.551,36.621,11.230,0
1578267649.809,12.207,35.645,36.133,38.086,-71.289,0
1578267649.813,9.277,37.109,43.457,55.176,25.391,0
1578267649.815,13.672,34.180,43.945,55.664,83.496,0
1578267649.819,18.066,31.250,41.504,49.805,12.207,0
1578267649.823,18.066,29.785,36.133,52.734,-54.199,0
1578267649.827,16.602,35.645,34.180,63.965,-3.906,0
1578267649.831,14.160,36.133,34.180,62.500,94.727,0
1578267649.835,6.836,19.531,22.461,52.246,79.590,0
1578267649.839,9.277,8.789,11.719,54.688,-33.691,0
1578267649.842,33.203,17.578,17.090,64.941,-47.852,1
1578267649.846,38.086,23.926,29.297,78.125,72.266,0
1578267649.850,12.207,14.648,30.762,57.617,83.984,0
1578267649.854,4.395,5.859,26.855,47.852,-6.348,0
1578267649.858,18.555,-0.488,24.414,48.340,-43.945,0
1578267649.860,5.371,0.000,37.109,51.270,57.617,0
1578267649.864,18.066,8.301,40.039,61.035,89.844,0
1578267649.868,32.227,3.418,30.273,47.363,-12.207,0
1578267649.872,2.930,-7.812,26.855,47.852,-46.875,0
1578267649.876,4.395,2.441,26.367,55.176,39.551,0
1578267649.880,26.367,6.836,21.973,59.570,138.184,0
1578267649.884,46.387,-7.812,13.184,54.199,69.336,0
1578267649.887,28.809,-10.742,11.719,47.852,-30.762,0
1578267649.891,19.043,-11.230,28.809,71.777,7.324,0
1578267649.895,20.020,-3.418,32.227,75.195,100.098,0
1578267649.899,26.855,12.695,23.926,52.246,74.219,0
1578267649.903,48.340,15.625,28.320,56.641,-27.832,0
1578267649.920,36.133,6.348,37.598,66.406,-16.602,0
1578267649.924,14.648,1.953,24.902,65.430,77.148,0
1578267649.928,22.461,16.602,14.160,53.711,125.488,0
1578267649.932,37.109,18.555,20.996,43.945,34.180,0
1578267649.936,32.227,6.348,21.484,56.152,-24.902,0
1578267649.940,30.273,12.207,23.926,62.988,57.129,0
1578267649.944,34.668,24.902,25.391,57.129,114.746,0
1578267649.947,27.344,26.367,22.461,49.316,31.738,0
1578267649.951,58.594,34.668,23.926,59.082,-79.590,0
1578267649.955,49.805,44.434,39.062,90.332,10.742,0
1578267649.959,19.043,40.039,39.551,90.332,109.863,0
1578267649.963,25.879,45.898,31.250,64.941,34.180,0
1578267649.965,33.691,51.758,31.738,69.336,-41.504,0
1578267649.969,23.438,42.480,20.020,55.664,-16.602,0
1578267649.973,8.789,34.180,17.578,34.180,82.520,0
1578267649.977,0.977,34.180,23.438,41.504,95.215,0
1578267649.981,24.902,28.320,19.531,57.129,-20.508,0
1578267649.985,38.574,26.367,20.508,71.777,-58.594,0
1578267649.989,11.719,31.738,21.484,58.105,64.941,0
1578267649.992,23.926,26.855,22.461,44.922,100.098,0
1578267649.996,25.879,15.137,23.926,48.828,-18.066,0
1578267650.000,19.043,10.742,23.438,58.594,-65.918,0
1578267650.004,21.484,22.461,35.645,73.242,38.574,0
1578267650.008,11.230,30.273,43.457,72.266,117.676,0
1578267650.010,6.836,13.672,19.531,44.922,30.273,0
1578267650.014,12.207,7.812,7.812,34.668,-60.059,0
1578267650.018,17.090,16.113,19.531,55.664,-19.531,0
1578267650.022,26.855,25.391,26.855,68.848,69.336,0
1578267650.026,23.438,20.996,21.973,55.664,23.926,0
1578267650.030,16.602,17.090,12.695,54.688,-67.383,0
1578267650.034,47.852,26.367,21.973,70.801,-37.598,0
1578267650.037,28.320,36.621,45.898,58.594,76.172,0
1578267650.041,10.254,33.691,38.574,56.641,96.191,0
1578267650.045,13.672,21.484,11.230,53.223,-30.273,0
1578267650.049,-3.418,24.414,9.277,37.598,-75.684,0
1578267650.053,9.766,31.738,21.973,35.156,30.273,0
1578267650.055,14.160,25.879,27.344,49.316,92.285,0
1578267650.059,11.230,21.973,24.902,51.758,-1.953,0
1578267650.063,26.367,37.109,27.344,54.688,-86.426,0
1578267650.067,19.531,45.898,30.273,60.547,4.395,0
1578267650.071,24.902,40.039,31.250,62.012,95.215,0
1578267650.075,43.945,30.762,17.090,39.062,18.555,0
1578267650.079,20.508,32.715,10.254,32.715,-69.824,0
1578267650.082,11.719,41.992,24.902,52.734,4.395,0
1578267650.086,19.043,31.738,20.996,46.875,85.449,0
1578267650.090,11.230,26.367,19.531,47.363,46.387,0
1578267650.094,8.789,36.621,26.367,52.246,-29.785,0
1578267650.098,13.672,39.551,30.273,62.012,-54.688,0
1578267650.100,10.254,45.898,39.551,74.707,47.363,0
1578267650.104,30.762,52.246,45.410,70.312,101.562,0
1578267650.108,32.715,51.270,40.527,74.219,-25.391,0
1578267650.112,6.348,53.711,34.180,59.082,-80.078,0
1578267650.116,0.977,55.664,42.480,50.781,15.625,0
1578267650.120,32.715,53.223,50.781,62.988,73.730,0
1578267650.124,26.367,49.805,45.410,59.082,20.508,0
1578267650.127,0.977,24.414,36.133,53.711,-64.941,0
1578267650.131,14.648,8.789,35.645,47.852,14.160,0
1578267650.135,6.348,26.855,46.387,42.969,152.832,0
1578267650.139,0.000,35.645,44.434,43.945,73.730,0
1578267650.143,9.277,30.273,39.551,35.156,-55.176,0
1578267650.145,6.836,34.180,45.898,32.715,-5.371,0
1578267650.149,13.672,34.668,53.223,46.875,91.797,0
1578267650.153,23.438,24.902,54.199,54.688,62.500,0
1578267650.157,5.859,25.879,44.434,44.434,-8.789,0
1578267650.161,-11.719,28.320,42.480,40.527,-10.254,0
1578267650.165,11.230,23.438,54.199,57.617,87.891,0
1578267650.169,20.020,23.438,58.105,50.293,130.371,0
1578267650.172,18.066,14.160,44.434,32.715,6.836,0
1578267650.176,12.207,13.184,40.039,35.156,-61.035,0
1578267650.180,-5.371,23.438,52.246,51.270,42.969,0
1578267650.184,-0.977,13.184,50.781,43.457,105.469,0
1578267650.188,3.906,1.953,46.875,28.809,41.992,0
1578267650.190,8.789,7.324,44.922,42.480,-65.918,0
1578267650.194,20.020,11.230,48.828,52.246,-40.039,0
1578267650.198,35.156,5.371,54.688,51.270,59.570,0
1578267650.202,18.066,9.766,55.176,63.965,44.434,0
1578267650.206,1.953,16.113,49.805,63.477,-71.289,0
1578267650.210,25.879,20.996,46.875,51.270,-65.430,0
1578267650.214,20.020,24.414,46.387,56.641,72.266,0
1578267650.217,6.836,25.391,33.203,41.016,42.969,0
1578267650.221,9.277,30.273,34.668,28.809,-62.500,0
1578267650.225,23.926,26.367,49.316,49.805,-61.035,0
1578267650.229,16.602,21.973,51.758,52.734,21.484,0
1578267650.233,-0.488,29.297,52.246,47.852,93.262,0
1578267650.235,13.672,35.645,48.828,56.641,5.859,0
1578267650.239,21.484,35.645,39.062,52.734,-74.707,0
1578267650.243,22.461,34.668,36.621,50.781,13.184,0
1578267650.247,21.484,35.645,41.992,51.270,83.496,0
1578267650.251,10.254,34.180,39.062,59.082,17.090,0
1578267650.255,5.859,38.574,28.320,60.547,-61.523,0
1578267650.259,2.930,46.387,26.367,46.387,-31.738,0
1578267650.262,19.043,63.965,39.551,60.059,51.270,0
1578267650.266,29.785,60.059,39.062,58.594,42.969,0
1578267650.270,13.672,46.387,30.273,30.273,-46.875,0
1578267650.274,0.000,50.293,36.621,34.180,-19.531,0
1578267650.278,17.090,46.387,41.504,50.781,107.910,0
1578267650.280,25.391,42.480,45.410,69.336,102.051,0
1578267650.284,8.789,37.598,34.668,66.895,-35.156,0
1578267650.288,24.414,36.133,23.438,42.480,-54.199,0
1578267650.292,33.691,34.180,34.668,62.012,60.059,0
1578267650.296,15.137,24.902,38.086,62.012,100.098,0
1578267650.300,-1.953,21.484,24.902,30.273,16.113,0
1578267650.304,4.883,32.715,25.879,33.203,-5.859,0
1578267650.307,11.230,45.410,34.180,42.969,85.938,0
1578267650.311,-1.465,37.598,31.738,45.410,128.418,0
1578267650.315,-16.113,21.484,20.020,45.410,57.129,0
1578267650.319,-1.953,24.414,12.207,31.738,-35.645,0
1578267650.323,5.859,33.203,20.020,39.551,-11.719,0
1578267650.340,0.000,38.086,31.250,51.758,103.027,0
1578267650.344,7.324,37.109,30.273,44.922,92.773,0
1578267650.348,26.367,33.691,18.066,61.035,-40.039,0
1578267650.352,33.203,39.551,26.855,73.242,-31.250,0
1578267650.356,14.648,40.039,41.016,50.293,84.961,0
1578267650.360,14.160,31.250,23.926,31.738,110.352,0
1578267650.364,18.555,32.715,13.672,34.668,0.488,0
1578267650.367,12.695,41.504,29.297,58.594,-36.621,0
1578267650.371,20.508,36.133,31.738,75.195,50.781,0
1578267650.375,22.461,26.855,33.203,58.105,97.168,0
1578267650.379,2.930,19.043,36.621,28.320,13.184,0
1578267650.383,-9.766,14.160,31.250,26.855,-67.871,0
1578267650.385,29.297,21.973,38.574,61.523,24.414,0
1578267650.389,26.855,19.531,53.223,61.035,105.957,0
1578267650.393,-17.578,7.324,47.363,41.504,47.363,0
1578267650.397,-0.488,6.836,40.527,47.363,-31.250,0
1578267650.401,3.906,9.277,45.410,58.594,7.812,0
1578267650.405,-4.883,9.277,41.992,58.594,108.398,0
1578267650.409,3.418,13.184,34.668,57.617,88.867,0
1578267650.412,22.461,15.137,31.250,51.758,-45.898,0
1578267650.416,12.695,11.230,31.738,50.293,-76.660,0
1578267650.420,-2.930,17.578,35.156,59.082,56.641,0
1578267650.424,10.254,20.508,41.992,72.266,119.629,0
1578267650.428,28.809,13.672,29.785,64.453,-14.160,0
1578267650.430,38.574,12.207,26.855,53.711,-78.125,0
1578267650.434,14.648,20.020,40.527,55.664,54.199,0
1578267650.438,-1.953,31.738,37.109,54.199,98.633,0
1578267650.442,20.020,31.738,24.414,55.176,8.789,0
1578267650.446,11.719,21.484,24.902,61.035,-53.711,0
1578267650.450,11.230,30.273,34.668,66.895,9.277,0
1578267650.454,20.996,40.039,38.086,72.266,103.516,0
1578267650.457,9.277,28.320,33.203,62.012,43.457,0
1578267650.461,16.602,25.879,24.414,60.059,-81.055,0
1578267650.465,27.832,39.062,37.109,64.453,-36.133,0
1578267650.469,19.531,45.898,55.176,77.148,104.980,0
1578267650.473,23.438,36.621,41.016,63.965,84.961,0
1578267650.475,14.160,33.691,26.855,50.293,-48.340,0
1578267650.479,1.953,27.832,34.668,59.570,-58.594,0
1578267650.483,11.230,29.297,37.598,61.523,48.828,0
1578267650.487,26.855,42.480,37.109,71.777,83.496,0
1578267650.491,31.738,41.504,32.715,59.570,-3.418,0
1578267650.495,25.879,38.086,29.785,52.734,-38.574,0
1578267650.499,26.367,36.133,39.062,64.453,30.273,0
1578267650.502,15.625,25.391,38.574,55.664,90.820,0
1578267650.506,-6.348,20.020,34.180,31.738,41.016,0
1578267650.510,5.859,19.043,36.621,34.180,-70.801,0
1578267650.514,19.043,23.926,38.574,47.852,-43.945,0
1578267650.518,-0.977,27.832,34.668,62.988,82.520,0
1578267650.520,23.438,28.809,36.621,70.801,64.941,0
1578267650.524,36.621,23.926,39.551,59.082,-70.312,0
1578267650.528,12.207,25.391,35.156,51.758,-84.961,0
1578267650.532,0.977,32.715,38.086,50.293,38.574,0
1578267650.536,13.184,27.344,35.156,59.570,47.852,0
1578267650.540,44.434,32.227,21.484,64.941,-59.570,0
1578267650.544,29.297,43.457,18.555,46.875,-44.434,0
1578267650.547,14.160,38.574,29.297,53.711,51.270,0
1578267650.551,11.230,40.527,38.086,65.918,70.801,0
1578267650.555,1.953,47.363,37.598,48.828,-5.371,0
1578267650.559,9.766,38.086,34.668,40.039,-72.266,0
1578267650.563,19.043,32.227,42.480,48.828,21.484,0
1578267650.565,11.230,33.203,40.527,45.898,91.309,0
1578267650.569,4.395,34.180,23.926,35.645,11.719,0
1578267650.573,16.602,21.973,20.020,41.992,-80.078,0
1578267650.577,21.484,20.508,38.086,60.547,-36.133,0
1578267650.581,17.578,32.715,46.387,60.059,81.055,0
1578267650.585,33.691,31.738,35.645,40.527,78.613,0
1578267650.589,55.176,33.691,23.926,42.480,-31.738,0
1578267650.592,25.391,34.180,31.250,57.129,-46.387,0
1578267650.596,6.348,42.969,43.457,61.523,74.219,0
1578267650.600,24.414,47.852,33.691,65.918,100.098,0
1578267650.604,20.508,44.922,22.949,58.105,3.418,0
1578267650.608,6.836,45.898,30.762,63.477,-28.320,0
1578267650.610,13.672,51.270,37.598,62.012,39.551,0
1578267650.614,19.043,41.016,28.320,42.969,83.984,0
1578267650.618,20.020,31.250,21.973,40.527,17.090,0
1578267650.622,12.695,38.574,24.414,41.504,-54.688,0
1578267650.626,37.598,45.898,33.691,63.477,19.043,0
1578267650.630,33.691,43.945,41.016,81.543,79.590,0
1578267650.634,19.531,33.691,36.621,71.289,17.090,0
1578267650.637,29.785,27.344,23.926,54.199,-33.691,0
1578267650.641,9.766,37.598,24.902,46.387,-3.906,0
1578267650.645,-3.418,41.992,32.227,41.504,78.613,0
1578267650.649,9.277,39.551,30.762,44.434,62.500,0
1578267650.653,8.789,33.691,21.484,52.246,-43.457,0
1578267650.655,13.184,33.691,21.973,51.270,-48.828,0
1578267650.659,38.086,34.668,27.832,53.711,50.293,0
1578267650.663,40.039,31.250,33.203,81.055,70.801,0
1578267650.667,27.344,29.297,24.902,76.660,-28.320,0
1578267650.671,15.137,23.438,9.277,44.434,-70.801,0
1578267650.675,24.902,19.043,14.648,47.852,34.180,0
1578267650.679,36.133,21.484,25.391,58.594,103.516,0
1578267650.682,38.086,17.090,36.621,61.035,19.043,0
1578267650.686,20.508,11.230,39.551,62.012,-78.613,0
1578267650.690,4.395,18.555,38.086,65.918,-11.230,0
1578267650.694,27.344,15.625,36.621,57.129,112.793,0
1578267650.698,22.461,15.625,33.691,47.852,44.922,0
1578267650.715,5.371,23.926,25.879,44.434,-60.059,0
1578267650.719,3.906,22.949,17.578,42.969,-15.137,0
1578267650.723,-1.953,28.809,21.973,48.340,101.074,0
1578267650.727,12.207,34.668,24.414,43.945,79.590,0
1578267650.731,15.625,33.691,15.137,40.527,-40.527,0
1578267650.735,8.301,28.320,11.230,38.574,-43.945,0
1578267650.739,24.414,30.273,28.320,41.504,58.594,0
1578267650.742,27.344,37.109,40.527,53.711,86.426,0
1578267650.746,5.371,26.367,35.156,55.176,-7.812,0
1578267650.750,4.395,20.020,30.762,59.082,-59.570,0
1578267650.754,14.648,21.484,34.668,62.988,25.391,0
1578267650.758,23.926,13.672,41.992,53.223,113.281,0
1578267650.760,19.043,3.418,34.180,49.316,10.254,0
1578267650.764,13.672,1.953,28.320,46.875,-84.473,0
1578267650.768,18.066,7.324,40.527,51.758,13.672,0
1578267650.772,5.859,0.977,43.945,52.246,96.680,0
1578267650.776,12.207,1.465,38.574,45.410,40.039,0
1578267650.780,14.160,7.324,36.133,38.086,-20.996,0
1578267650.784,10.742,6.836,42.969,36.621,-0.977,0
1578267650.787,6.348,2.930,53.711,46.387,78.125,0
1578267650.791,0.000,-3.906,47.852,41.992,105.957,0
1578267650.795,7.324,5.371,37.109,38.574,19.043,0
1578267650.799,9.766,22.461,39.062,41.992,-1.953,0
1578267650.803,11.230,13.672,48.828,43.945,90.820,0
1578267650.805,0.977,-2.441,48.828,45.410,135.742,0
1578267650.809,9.766,1.953,45.898,32.227,29.785,0
1578267650.813,4.883,17.090,51.758,17.090,-49.805,0
1578267650.817,-9.277,18.555,46.387,22.461,14.160,0
1578267650.821,-10.742,4.395,43.945,40.527,103.027,0
1578267650.825,-25.879,-1.953,46.387,14.648,49.805,0
1578267650.829,-41.016,3.418,50.781,-4.883,-64.453,0
1578267650.832,-40.039,-0.488,62.988,11.230,-27.832,0
1578267650.836,-23.926,-4.395,57.617,0.000,81.055,0
1578267650.840,-33.691,-0.488,52.246,-9.277,50.781,0
1578267650.844,-30.273,-1.953,62.012,-6.348,-71.777,0
1578267650.848,-23.926,-9.766,70.312,-11.719,-56.152,0
1578267650.850,-55.664,-20.996,72.754,-12.207,30.762,0
1578267650.854,-55.176,-34.668,65.918,-13.672,56.152,0
1578267650.858,-61.523,-27.344,60.059,-24.902,-17.090,0
1578267650.862,-51.270,-24.414,66.895,-15.137,-67.871,0
1578267650.866,-57.129,-20.508,77.148,-1.465,33.203,0
1578267650.870,-71.777,-7.812,74.707,-15.137,110.352,0
1578267650.874,-64.453,-14.160,63.965,-36.133,23.438,0
1578267650.877,-51.758,-21.973,66.895,-12.207,-51.758,0
1578267650.881,-50.781,-19.531,71.777,-18.555,26.855,0
1578267650.885,-66.406,-18.555,67.383,-52.246,83.984,0
1578267650.889,-76.660,-15.137,68.359,-44.922,36.133,0
1578267650.893,-73.242,-10.254,69.824,-38.086,-61.523,0
1578267650.895,-64.453,-11.230,80.566,-28.809,-28.809,0
1578267650.899,-64.453,-3.418,82.520,-30.273,64.941,0
1578267650.903,-65.918,-2.930,74.219,-46.387,62.012,0
1578267650.907,-66.895,-9.277,77.637,-38.086,-20.020,0
1578267650.911,-71.777,-11.719,85.449,-26.855,-33.203,0
1578267650.915,-71.289,-4.883,82.031,-40.039,99.121,0
1578267650.919,-65.918,1.465,83.008,-42.969,145.020,0
1578267650.922,-49.805,1.953,85.938,-44.922,10.742,0
1578267650.926,-46.875,25.879,102.539,-33.691,-78.125,0
1578267650.930,-67.383,38.574,119.629,-17.578,19.043,0
1578267650.934,-65.430,31.250,112.793,-23.926,111.328,0
1578267650.938,-54.688,25.879,109.375,-22.461,49.316,0
1578267650.940,-37.598,28.320,110.352,-18.066,-52.734,0
1578267650.944,-37.598,43.457,114.258,-21.484,-14.648,0
1578267650.948,-39.062,38.574,114.258,-10.254,90.820,0
1578267650.952,-32.715,30.273,102.051,-9.277,68.359,0
1578267650.956,-21.973,36.621,94.238,-4.395,-34.180,0
1578267650.960,-8.789,36.133,100.098,14.648,-9.766,0
1578267650.964,-21.973,28.320,99.121,27.832,96.680,0
1578267650.967,-16.113,24.414,81.055,10.742,59.570,0
1578267650.971,0.977,24.902,78.125,8.301,-34.180,0
1578267650.975,27.344,16.113,79.102,42.969,-46.387,0
1578267650.979,42.480,13.672,77.148,68.359,52.246,0
1578267650.983,29.785,8.789,74.219,62.988,84.473,0
1578267650.985,24.414,5.859,62.988,55.664,7.812,0
1578267650.989,20.020,-1.953,60.547,77.637,-71.289,0
1578267650.993,28.809,-4.883,62.500,89.355,2.441,0
1578267650.997,49.316,8.301,56.641,84.961,103.516,0
1578267651.001,47.852,6.348,48.828,92.773,49.316,0
1578267651.005,40.039,0.488,36.621,106.445,-16.113,0
1578267651.009,55.176,2.930,35.645,99.609,38.086,0
1578267651.012,65.430,4.395,46.387,87.891,132.324,0
1578267651.016,55.664,3.906,48.828,98.633,88.379,0
1578267651.020,62.500,9.277,39.551,109.863,-23.926,0
1578267651.024,53.711,21.484,34.668,105.957,-15.137,0
1578267651.028,44.922,21.973,38.086,103.027,87.402,0
1578267651.030,57.129,22.461,41.504,100.098,119.629,0
1578267651.034,56.152,28.320,37.598,97.656,19.043,0
1578267651.038,54.688,36.133,31.738,101.074,-31.738,0
1578267651.042,62.988,51.270,35.645,95.215,57.617,0
1578267651.046,66.406,55.664,41.016,96.191,105.469,0
1578267651.050,58.105,56.152,32.227,114.746,22.949,0
1578267651.054,84.961,63.477,22.461,111.328,-36.133,0
1578267651.057,91.309,73.242,36.133,107.910,25.879,0
1578267651.061,58.594,79.590,41.016,107.910,95.703,0
1578267651.065,62.988,84.961,18.555,95.703,48.340,0
1578267651.069,59.570,82.031,11.719,98.145,-41.504,0
1578267651.073,42.969,79.102,29.297,91.309,-21.973,0
1578267651.091,61.035,77.637,37.109,101.562,87.402,0
1578267651.095,89.355,74.707,31.250,108.398,72.754,0
1578267651.099,76.172,73.730,32.715,98.633,-43.945,0
1578267651.103,52.246,83.008,31.738,108.887,-34.668,0
1578267651.107,50.293,86.426,20.508,99.121,52.734,0
1578267651.111,45.898,76.660,16.113,85.938,85.938,0
1578267651.115,56.152,71.777,17.090,88.379,-2.441,0
1578267651.118,58.594,66.895,19.043,90.820,-67.383,0
1578267651.122,54.199,68.359,19.531,104.004,31.250,0
1578267651.126,69.824,62.500,21.484,115.723,102.539,0
1578267651.130,61.523,48.340,21.973,103.516,23.438,0
1578267651.134,53.223,36.133,18.555,95.215,-62.988,0
1578267651.135,58.105,12.695,25.391,99.609,6.348,0
1578267651.139,59.570,-18.555,28.809,109.863,111.328,0
1578267651.143,67.871,-50.781,21.484,100.098,43.945,0
1578267651.147,63.965,-78.613,18.066,89.844,-68.848,0
1578267651.151,70.801,-82.031,21.973,96.191,-43.945,0
1578267651.155,62.988,-84.961,26.855,105.469,62.988,0
1578267651.159,41.504,-85.938,23.926,98.633,52.734,0
1578267651.162,35.156,-73.242,14.160,81.055,-55.176,0
1578267651.166,39.062,-69.336,12.695,72.754,-57.617,0
